123.0,valid/CANVASBACK/4.jpg,CANVASBACK,valid,AYTHYA VALISINERIA
123.0,valid/CANVASBACK/2.jpg,CANVASBACK,valid,AYTHYA VALISINERIA
124.0,valid/CAPE GLOSSY STARLING/2.jpg,CAPE GLOSSY STARLING,valid,LAMPROTORNIS NITENS
124.0,valid/CAPE GLOSSY STARLING/1.jpg,CAPE GLOSSY STARLING,valid,LAMPROTORNIS NITENS
124.0,valid/CAPE GLOSSY STARLING/3.jpg,CAPE GLOSSY STARLING,valid,LAMPROTORNIS NITENS
124.0,valid/CAPE GLOSSY STARLING/4.jpg,CAPE GLOSSY STARLING,valid,LAMPROTORNIS NITENS
124.0,valid/CAPE GLOSSY STARLING/5.jpg,CAPE GLOSSY STARLING,valid,LAMPROTORNIS NITENS
125.0,valid/CAPE LONGCLAW/1.jpg,CAPE LONGCLAW,valid,MACRONYX CAPENSIS
125.0,valid/CAPE LONGCLAW/3.jpg,CAPE LONGCLAW,valid,MACRONYX CAPENSIS
125.0,valid/CAPE LONGCLAW/5.jpg,CAPE LONGCLAW,valid,MACRONYX CAPENSIS
125.0,valid/CAPE LONGCLAW/4.jpg,CAPE LONGCLAW,valid,MACRONYX CAPENSIS
125.0,valid/CAPE LONGCLAW/2.jpg,CAPE LONGCLAW,valid,MACRONYX CAPENSIS
126.0,valid/CAPE MAY WARBLER/2.jpg,CAPE MAY WARBLER,valid,SETOPHAGA TIGRINA
126.0,valid/CAPE MAY WARBLER/3.jpg,CAPE MAY WARBLER,valid,SETOPHAGA TIGRINA
126.0,valid/CAPE MAY WARBLER/1.jpg,CAPE MAY WARBLER,valid,SETOPHAGA TIGRINA
126.0,valid/CAPE MAY WARBLER/5.jpg,CAPE MAY WARBLER,valid,SETOPHAGA TIGRINA
126.0,valid/CAPE MAY WARBLER/4.jpg,CAPE MAY WARBLER,valid,SETOPHAGA TIGRINA
127.0,valid/CAPE ROCK THRUSH/1.jpg,CAPE ROCK THRUSH,valid,MONTICOLA RUPESTRIS
127.0,valid/CAPE ROCK THRUSH/5.jpg,CAPE ROCK THRUSH,valid,MONTICOLA RUPESTRIS
127.0,valid/CAPE ROCK THRUSH/2.jpg,CAPE ROCK THRUSH,valid,MONTICOLA RUPESTRIS
127.0,valid/CAPE ROCK THRUSH/4.jpg,CAPE ROCK THRUSH,valid,MONTICOLA RUPESTRIS
127.0,valid/CAPE ROCK THRUSH/3.jpg,CAPE ROCK THRUSH,valid,MONTICOLA RUPESTRIS
128.0,valid/CAPPED HERON/1.jpg,CAPPED HERON,valid,PILHERODIUS PILEATUS
128.0,valid/CAPPED HERON/4.jpg,CAPPED HERON,valid,PILHERODIUS PILEATUS
128.0,valid/CAPPED HERON/2.jpg,CAPPED HERON,valid,PILHERODIUS PILEATUS
128.0,valid/CAPPED HERON/5.jpg,CAPPED HERON,valid,PILHERODIUS PILEATUS
128.0,valid/CAPPED HERON/3.jpg,CAPPED HERON,valid,PILHERODIUS PILEATUS
129.0,valid/CAPUCHINBIRD/3.jpg,CAPUCHINBIRD,valid,PERISSOCEPHALUS TRICOLOR
129.0,valid/CAPUCHINBIRD/4.jpg,CAPUCHINBIRD,valid,PERISSOCEPHALUS TRICOLOR
129.0,valid/CAPUCHINBIRD/2.jpg,CAPUCHINBIRD,valid,PERISSOCEPHALUS TRICOLOR
129.0,valid/CAPUCHINBIRD/5.jpg,CAPUCHINBIRD,valid,PERISSOCEPHALUS TRICOLOR
129.0,valid/CAPUCHINBIRD/1.jpg,CAPUCHINBIRD,valid,PERISSOCEPHALUS TRICOLOR
130.0,valid/CARMINE BEE-EATER/1.jpg,CARMINE BEE-EATER,valid,MEROPS NUBICOIDES
130.0,valid/CARMINE BEE-EATER/3.jpg,CARMINE BEE-EATER,valid,MEROPS NUBICOIDES
130.0,valid/CARMINE BEE-EATER/2.jpg,CARMINE BEE-EATER,valid,MEROPS NUBICOIDES
130.0,valid/CARMINE BEE-EATER/4.jpg,CARMINE BEE-EATER,valid,MEROPS NUBICOIDES
130.0,valid/CARMINE BEE-EATER/5.jpg,CARMINE BEE-EATER,valid,MEROPS NUBICOIDES
131.0,valid/CASPIAN TERN/5.jpg,CASPIAN TERN,valid,HYDROPROGNE CASPIA
131.0,valid/CASPIAN TERN/4.jpg,CASPIAN TERN,valid,HYDROPROGNE CASPIA
131.0,valid/CASPIAN TERN/1.jpg,CASPIAN TERN,valid,HYDROPROGNE CASPIA
131.0,valid/CASPIAN TERN/2.jpg,CASPIAN TERN,valid,HYDROPROGNE CASPIA
131.0,valid/CASPIAN TERN/3.jpg,CASPIAN TERN,valid,HYDROPROGNE CASPIA
132.0,valid/CASSOWARY/4.jpg,CASSOWARY,valid,CASUARIUS
132.0,valid/CASSOWARY/2.jpg,CASSOWARY,valid,CASUARIUS
132.0,valid/CASSOWARY/5.jpg,CASSOWARY,valid,CASUARIUS
132.0,valid/CASSOWARY/1.jpg,CASSOWARY,valid,CASUARIUS
132.0,valid/CASSOWARY/3.jpg,CASSOWARY,valid,CASUARIUS
133.0,valid/CEDAR WAXWING/5.jpg,CEDAR WAXWING,valid,BOMBYCILLA CEDRORUM
133.0,valid/CEDAR WAXWING/4.jpg,CEDAR WAXWING,valid,BOMBYCILLA CEDRORUM
133.0,valid/CEDAR WAXWING/3.jpg,CEDAR WAXWING,valid,BOMBYCILLA CEDRORUM
133.0,valid/CEDAR WAXWING/2.jpg,CEDAR WAXWING,valid,BOMBYCILLA CEDRORUM
133.0,valid/CEDAR WAXWING/1.jpg,CEDAR WAXWING,valid,BOMBYCILLA CEDRORUM
134.0,valid/CERULEAN WARBLER/4.jpg,CERULEAN WARBLER,valid,SETOPHAGA CERULEA
134.0,valid/CERULEAN WARBLER/2.jpg,CERULEAN WARBLER,valid,SETOPHAGA CERULEA
134.0,valid/CERULEAN WARBLER/5.jpg,CERULEAN WARBLER,valid,SETOPHAGA CERULEA
134.0,valid/CERULEAN WARBLER/1.jpg,CERULEAN WARBLER,valid,SETOPHAGA CERULEA
134.0,valid/CERULEAN WARBLER/3.jpg,CERULEAN WARBLER,valid,SETOPHAGA CERULEA
135.0,valid/CHARA DE COLLAR/5.jpg,CHARA DE COLLAR,valid,CYANOLYCA ARMILLATA
135.0,valid/CHARA DE COLLAR/4.jpg,CHARA DE COLLAR,valid,CYANOLYCA ARMILLATA
135.0,valid/CHARA DE COLLAR/3.jpg,CHARA DE COLLAR,valid,CYANOLYCA ARMILLATA
135.0,valid/CHARA DE COLLAR/2.jpg,CHARA DE COLLAR,valid,CYANOLYCA ARMILLATA
135.0,valid/CHARA DE COLLAR/1.jpg,CHARA DE COLLAR,valid,CYANOLYCA ARMILLATA
136.0,valid/CHATTERING LORY/2.jpg,CHATTERING LORY,valid,LORIUS GARRULUS
136.0,valid/CHATTERING LORY/5.jpg,CHATTERING LORY,valid,LORIUS GARRULUS
136.0,valid/CHATTERING LORY/4.jpg,CHATTERING LORY,valid,LORIUS GARRULUS
136.0,valid/CHATTERING LORY/1.jpg,CHATTERING LORY,valid,LORIUS GARRULUS
136.0,valid/CHATTERING LORY/3.jpg,CHATTERING LORY,valid,LORIUS GARRULUS
137.0,valid/CHESTNET BELLIED EUPHONIA/5.jpg,CHESTNET BELLIED EUPHONIA,valid,EUPHONIA PECTORALIS
137.0,valid/CHESTNET BELLIED EUPHONIA/4.jpg,CHESTNET BELLIED EUPHONIA,valid,EUPHONIA PECTORALIS
137.0,valid/CHESTNET BELLIED EUPHONIA/3.jpg,CHESTNET BELLIED EUPHONIA,valid,EUPHONIA PECTORALIS
137.0,valid/CHESTNET BELLIED EUPHONIA/2.jpg,CHESTNET BELLIED EUPHONIA,valid,EUPHONIA PECTORALIS
137.0,valid/CHESTNET BELLIED EUPHONIA/1.jpg,CHESTNET BELLIED EUPHONIA,valid,EUPHONIA PECTORALIS
138.0,valid/CHESTNUT WINGED CUCKOO/5.jpg,CHESTNUT WINGED CUCKOO,valid, CLAMATOR COROMANDUS
138.0,valid/CHESTNUT WINGED CUCKOO/2.jpg,CHESTNUT WINGED CUCKOO,valid, CLAMATOR COROMANDUS
138.0,valid/CHESTNUT WINGED CUCKOO/4.jpg,CHESTNUT WINGED CUCKOO,valid, CLAMATOR COROMANDUS
138.0,valid/CHESTNUT WINGED CUCKOO/3.jpg,CHESTNUT WINGED CUCKOO,valid, CLAMATOR COROMANDUS
138.0,valid/CHESTNUT WINGED CUCKOO/1.jpg,CHESTNUT WINGED CUCKOO,valid, CLAMATOR COROMANDUS
139.0,valid/CHINESE BAMBOO PARTRIDGE/5.jpg,CHINESE BAMBOO PARTRIDGE,valid,BAMBUSICOLA THORACICUS
139.0,valid/CHINESE BAMBOO PARTRIDGE/4.jpg,CHINESE BAMBOO PARTRIDGE,valid,BAMBUSICOLA THORACICUS
139.0,valid/CHINESE BAMBOO PARTRIDGE/3.jpg,CHINESE BAMBOO PARTRIDGE,valid,BAMBUSICOLA THORACICUS
139.0,valid/CHINESE BAMBOO PARTRIDGE/2.jpg,CHINESE BAMBOO PARTRIDGE,valid,BAMBUSICOLA THORACICUS
139.0,valid/CHINESE BAMBOO PARTRIDGE/1.jpg,CHINESE BAMBOO PARTRIDGE,valid,BAMBUSICOLA THORACICUS
140.0,valid/CHINESE POND HERON/5.jpg,CHINESE POND HERON,valid,ARDEOLA BACCHUS
140.0,valid/CHINESE POND HERON/4.jpg,CHINESE POND HERON,valid,ARDEOLA BACCHUS
140.0,valid/CHINESE POND HERON/3.jpg,CHINESE POND HERON,valid,ARDEOLA BACCHUS
140.0,valid/CHINESE POND HERON/2.jpg,CHINESE POND HERON,valid,ARDEOLA BACCHUS
140.0,valid/CHINESE POND HERON/1.jpg,CHINESE POND HERON,valid,ARDEOLA BACCHUS
141.0,valid/CHIPPING SPARROW/5.jpg,CHIPPING SPARROW,valid,SPIZELLA PASSERINA
141.0,valid/CHIPPING SPARROW/4.jpg,CHIPPING SPARROW,valid,SPIZELLA PASSERINA
141.0,valid/CHIPPING SPARROW/3.jpg,CHIPPING SPARROW,valid,SPIZELLA PASSERINA
141.0,valid/CHIPPING SPARROW/2.jpg,CHIPPING SPARROW,valid,SPIZELLA PASSERINA
141.0,valid/CHIPPING SPARROW/1.jpg,CHIPPING SPARROW,valid,SPIZELLA PASSERINA
142.0,valid/CHUCAO TAPACULO/5.jpg,CHUCAO TAPACULO,valid,SCELORCHILUS RUBECULA
142.0,valid/CHUCAO TAPACULO/4.jpg,CHUCAO TAPACULO,valid,SCELORCHILUS RUBECULA
142.0,valid/CHUCAO TAPACULO/3.jpg,CHUCAO TAPACULO,valid,SCELORCHILUS RUBECULA
142.0,valid/CHUCAO TAPACULO/2.jpg,CHUCAO TAPACULO,valid,SCELORCHILUS RUBECULA
142.0,valid/CHUCAO TAPACULO/1.jpg,CHUCAO TAPACULO,valid,SCELORCHILUS RUBECULA
143.0,valid/CHUKAR PARTRIDGE/5.jpg,CHUKAR PARTRIDGE,valid,ALECTORIS CHUKAR
143.0,valid/CHUKAR PARTRIDGE/4.jpg,CHUKAR PARTRIDGE,valid,ALECTORIS CHUKAR
143.0,valid/CHUKAR PARTRIDGE/3.jpg,CHUKAR PARTRIDGE,valid,ALECTORIS CHUKAR
143.0,valid/CHUKAR PARTRIDGE/2.jpg,CHUKAR PARTRIDGE,valid,ALECTORIS CHUKAR
143.0,valid/CHUKAR PARTRIDGE/1.jpg,CHUKAR PARTRIDGE,valid,ALECTORIS CHUKAR
144.0,valid/CINNAMON ATTILA/5.jpg,CINNAMON ATTILA,valid,ATTILA CINNAMOMEUS
144.0,valid/CINNAMON ATTILA/4.jpg,CINNAMON ATTILA,valid,ATTILA CINNAMOMEUS
144.0,valid/CINNAMON ATTILA/3.jpg,CINNAMON ATTILA,valid,ATTILA CINNAMOMEUS
144.0,valid/CINNAMON ATTILA/2.jpg,CINNAMON ATTILA,valid,ATTILA CINNAMOMEUS
144.0,valid/CINNAMON ATTILA/1.jpg,CINNAMON ATTILA,valid,ATTILA CINNAMOMEUS
145.0,valid/CINNAMON FLYCATCHER/3.jpg,CINNAMON FLYCATCHER,valid,PYRRHOMYIAS CINNAMOMEUS
145.0,valid/CINNAMON FLYCATCHER/4.jpg,CINNAMON FLYCATCHER,valid,PYRRHOMYIAS CINNAMOMEUS
145.0,valid/CINNAMON FLYCATCHER/2.jpg,CINNAMON FLYCATCHER,valid,PYRRHOMYIAS CINNAMOMEUS
145.0,valid/CINNAMON FLYCATCHER/5.jpg,CINNAMON FLYCATCHER,valid,PYRRHOMYIAS CINNAMOMEUS
145.0,valid/CINNAMON FLYCATCHER/1.jpg,CINNAMON FLYCATCHER,valid,PYRRHOMYIAS CINNAMOMEUS
146.0,valid/CINNAMON TEAL/5.jpg,CINNAMON TEAL,valid,ANAS CYANOPTERA
146.0,valid/CINNAMON TEAL/2.jpg,CINNAMON TEAL,valid,ANAS CYANOPTERA
146.0,valid/CINNAMON TEAL/4.jpg,CINNAMON TEAL,valid,ANAS CYANOPTERA
146.0,valid/CINNAMON TEAL/3.jpg,CINNAMON TEAL,valid,ANAS CYANOPTERA
146.0,valid/CINNAMON TEAL/1.jpg,CINNAMON TEAL,valid,ANAS CYANOPTERA
147.0,valid/CLARKS GREBE/5.jpg,CLARKS GREBE,valid,AECHMOPHORUS CLARKII
147.0,valid/CLARKS GREBE/4.jpg,CLARKS GREBE,valid,AECHMOPHORUS CLARKII
147.0,valid/CLARKS GREBE/3.jpg,CLARKS GREBE,valid,AECHMOPHORUS CLARKII
147.0,valid/CLARKS GREBE/2.jpg,CLARKS GREBE,valid,AECHMOPHORUS CLARKII
147.0,valid/CLARKS GREBE/1.jpg,CLARKS GREBE,valid,AECHMOPHORUS CLARKII
148.0,valid/CLARKS NUTCRACKER/5.jpg,CLARKS NUTCRACKER,valid,NUCIFRAGA COLUMBIANA
148.0,valid/CLARKS NUTCRACKER/4.jpg,CLARKS NUTCRACKER,valid,NUCIFRAGA COLUMBIANA
148.0,valid/CLARKS NUTCRACKER/3.jpg,CLARKS NUTCRACKER,valid,NUCIFRAGA COLUMBIANA
148.0,valid/CLARKS NUTCRACKER/2.jpg,CLARKS NUTCRACKER,valid,NUCIFRAGA COLUMBIANA
148.0,valid/CLARKS NUTCRACKER/1.jpg,CLARKS NUTCRACKER,valid,NUCIFRAGA COLUMBIANA
149.0,valid/COCK OF THE ROCK/5.jpg,COCK OF THE ROCK,valid,RUPICOLA
149.0,valid/COCK OF THE ROCK/4.jpg,COCK OF THE ROCK,valid,RUPICOLA
149.0,valid/COCK OF THE ROCK/3.jpg,COCK OF THE ROCK,valid,RUPICOLA
149.0,valid/COCK OF THE ROCK/2.jpg,COCK OF THE ROCK,valid,RUPICOLA
149.0,valid/COCK OF THE ROCK/1.jpg,COCK OF THE ROCK,valid,RUPICOLA
150.0,valid/COCKATOO/5.jpg,COCKATOO,valid,CACATUIDAE
150.0,valid/COCKATOO/4.jpg,COCKATOO,valid,CACATUIDAE
150.0,valid/COCKATOO/3.jpg,COCKATOO,valid,CACATUIDAE
150.0,valid/COCKATOO/2.jpg,COCKATOO,valid,CACATUIDAE
150.0,valid/COCKATOO/1.jpg,COCKATOO,valid,CACATUIDAE
151.0,valid/COLLARED ARACARI/5.jpg,COLLARED ARACARI,valid,PTEROGLOSSUS TORQUATUS
151.0,valid/COLLARED ARACARI/4.jpg,COLLARED ARACARI,valid,PTEROGLOSSUS TORQUATUS
151.0,valid/COLLARED ARACARI/3.jpg,COLLARED ARACARI,valid,PTEROGLOSSUS TORQUATUS
151.0,valid/COLLARED ARACARI/2.jpg,COLLARED ARACARI,valid,PTEROGLOSSUS TORQUATUS
151.0,valid/COLLARED ARACARI/1.jpg,COLLARED ARACARI,valid,PTEROGLOSSUS TORQUATUS
152.0,valid/COLLARED CRESCENTCHEST/5.jpg,COLLARED CRESCENTCHEST,valid,MELANOPAREIA TORQUATA
152.0,valid/COLLARED CRESCENTCHEST/4.jpg,COLLARED CRESCENTCHEST,valid,MELANOPAREIA TORQUATA
152.0,valid/COLLARED CRESCENTCHEST/3.jpg,COLLARED CRESCENTCHEST,valid,MELANOPAREIA TORQUATA
152.0,valid/COLLARED CRESCENTCHEST/2.jpg,COLLARED CRESCENTCHEST,valid,MELANOPAREIA TORQUATA
152.0,valid/COLLARED CRESCENTCHEST/1.jpg,COLLARED CRESCENTCHEST,valid,MELANOPAREIA TORQUATA
153.0,valid/COMMON FIRECREST/3.jpg,COMMON FIRECREST,valid,REGULUS IGNICAPILLA
153.0,valid/COMMON FIRECREST/4.jpg,COMMON FIRECREST,valid,REGULUS IGNICAPILLA
153.0,valid/COMMON FIRECREST/2.jpg,COMMON FIRECREST,valid,REGULUS IGNICAPILLA
153.0,valid/COMMON FIRECREST/5.jpg,COMMON FIRECREST,valid,REGULUS IGNICAPILLA
153.0,valid/COMMON FIRECREST/1.jpg,COMMON FIRECREST,valid,REGULUS IGNICAPILLA
154.0,valid/COMMON GRACKLE/5.jpg,COMMON GRACKLE,valid,QUISCALUS QUISCULA
154.0,valid/COMMON GRACKLE/3.jpg,COMMON GRACKLE,valid,QUISCALUS QUISCULA
154.0,valid/COMMON GRACKLE/2.jpg,COMMON GRACKLE,valid,QUISCALUS QUISCULA
154.0,valid/COMMON GRACKLE/4.jpg,COMMON GRACKLE,valid,QUISCALUS QUISCULA
154.0,valid/COMMON GRACKLE/1.jpg,COMMON GRACKLE,valid,QUISCALUS QUISCULA
155.0,valid/COMMON HOUSE MARTIN/5.jpg,COMMON HOUSE MARTIN,valid,DELICHON URBICUM
155.0,valid/COMMON HOUSE MARTIN/4.jpg,COMMON HOUSE MARTIN,valid,DELICHON URBICUM
155.0,valid/COMMON HOUSE MARTIN/3.jpg,COMMON HOUSE MARTIN,valid,DELICHON URBICUM
155.0,valid/COMMON HOUSE MARTIN/2.jpg,COMMON HOUSE MARTIN,valid,DELICHON URBICUM
155.0,valid/COMMON HOUSE MARTIN/1.jpg,COMMON HOUSE MARTIN,valid,DELICHON URBICUM
156.0,valid/COMMON IORA/5.jpg,COMMON IORA,valid,AEGITHINA TIPHIA
156.0,valid/COMMON IORA/4.jpg,COMMON IORA,valid,AEGITHINA TIPHIA
156.0,valid/COMMON IORA/3.jpg,COMMON IORA,valid,AEGITHINA TIPHIA
156.0,valid/COMMON IORA/2.jpg,COMMON IORA,valid,AEGITHINA TIPHIA
156.0,valid/COMMON IORA/1.jpg,COMMON IORA,valid,AEGITHINA TIPHIA
157.0,valid/COMMON LOON/3.jpg,COMMON LOON,valid,GAVIA IMMER
157.0,valid/COMMON LOON/4.jpg,COMMON LOON,valid,GAVIA IMMER
157.0,valid/COMMON LOON/2.jpg,COMMON LOON,valid,GAVIA IMMER
157.0,valid/COMMON LOON/5.jpg,COMMON LOON,valid,GAVIA IMMER
157.0,valid/COMMON LOON/1.jpg,COMMON LOON,valid,GAVIA IMMER
158.0,valid/COMMON POORWILL/2.jpg,COMMON POORWILL,valid,PHALAENOPTILUS NUTTALLII
158.0,valid/COMMON POORWILL/3.jpg,COMMON POORWILL,valid,PHALAENOPTILUS NUTTALLII
158.0,valid/COMMON POORWILL/1.jpg,COMMON POORWILL,valid,PHALAENOPTILUS NUTTALLII
158.0,valid/COMMON POORWILL/4.jpg,COMMON POORWILL,valid,PHALAENOPTILUS NUTTALLII
158.0,valid/COMMON POORWILL/5.jpg,COMMON POORWILL,valid,PHALAENOPTILUS NUTTALLII
159.0,valid/COMMON STARLING/3.jpg,COMMON STARLING,valid,STURNUS VULGARIS
159.0,valid/COMMON STARLING/4.jpg,COMMON STARLING,valid,STURNUS VULGARIS
159.0,valid/COMMON STARLING/2.jpg,COMMON STARLING,valid,STURNUS VULGARIS
159.0,valid/COMMON STARLING/5.jpg,COMMON STARLING,valid,STURNUS VULGARIS
159.0,valid/COMMON STARLING/1.jpg,COMMON STARLING,valid,STURNUS VULGARIS
160.0,valid/COPPERSMITH BARBET/2.jpg,COPPERSMITH BARBET,valid,MEGALAIMA HAEMACEPHALA
160.0,valid/COPPERSMITH BARBET/1.jpg,COPPERSMITH BARBET,valid,MEGALAIMA HAEMACEPHALA
160.0,valid/COPPERSMITH BARBET/5.jpg,COPPERSMITH BARBET,valid,MEGALAIMA HAEMACEPHALA
160.0,valid/COPPERSMITH BARBET/4.jpg,COPPERSMITH BARBET,valid,MEGALAIMA HAEMACEPHALA
160.0,valid/COPPERSMITH BARBET/3.jpg,COPPERSMITH BARBET,valid,MEGALAIMA HAEMACEPHALA
161.0,valid/COPPERY TAILED COUCAL/5.jpg,COPPERY TAILED COUCAL,valid,CENTROPUS CUPREICAUDUS
161.0,valid/COPPERY TAILED COUCAL/4.jpg,COPPERY TAILED COUCAL,valid,CENTROPUS CUPREICAUDUS
161.0,valid/COPPERY TAILED COUCAL/3.jpg,COPPERY TAILED COUCAL,valid,CENTROPUS CUPREICAUDUS
161.0,valid/COPPERY TAILED COUCAL/2.jpg,COPPERY TAILED COUCAL,valid,CENTROPUS CUPREICAUDUS
161.0,valid/COPPERY TAILED COUCAL/1.jpg,COPPERY TAILED COUCAL,valid,CENTROPUS CUPREICAUDUS
162.0,valid/CRAB PLOVER/3.jpg,CRAB PLOVER,valid,DROMAS ARDEOLA
162.0,valid/CRAB PLOVER/2.jpg,CRAB PLOVER,valid,DROMAS ARDEOLA
162.0,valid/CRAB PLOVER/5.jpg,CRAB PLOVER,valid,DROMAS ARDEOLA
162.0,valid/CRAB PLOVER/4.jpg,CRAB PLOVER,valid,DROMAS ARDEOLA
162.0,valid/CRAB PLOVER/1.jpg,CRAB PLOVER,valid,DROMAS ARDEOLA
163.0,valid/CRANE HAWK/4.jpg,CRANE HAWK,valid,GERANOSPIZA CAERULESCENS
163.0,valid/CRANE HAWK/5.jpg,CRANE HAWK,valid,GERANOSPIZA CAERULESCENS
163.0,valid/CRANE HAWK/1.jpg,CRANE HAWK,valid,GERANOSPIZA CAERULESCENS
163.0,valid/CRANE HAWK/3.jpg,CRANE HAWK,valid,GERANOSPIZA CAERULESCENS
163.0,valid/CRANE HAWK/2.jpg,CRANE HAWK,valid,GERANOSPIZA CAERULESCENS
164.0,valid/CREAM COLORED WOODPECKER/4.jpg,CREAM COLORED WOODPECKER,valid,CELEUS FLAVUS
164.0,valid/CREAM COLORED WOODPECKER/2.jpg,CREAM COLORED WOODPECKER,valid,CELEUS FLAVUS
164.0,valid/CREAM COLORED WOODPECKER/5.jpg,CREAM COLORED WOODPECKER,valid,CELEUS FLAVUS
164.0,valid/CREAM COLORED WOODPECKER/1.jpg,CREAM COLORED WOODPECKER,valid,CELEUS FLAVUS
164.0,valid/CREAM COLORED WOODPECKER/3.jpg,CREAM COLORED WOODPECKER,valid,CELEUS FLAVUS
165.0,valid/CRESTED AUKLET/5.jpg,CRESTED AUKLET,valid,AETHIA CRISTATELLA
165.0,valid/CRESTED AUKLET/4.jpg,CRESTED AUKLET,valid,AETHIA CRISTATELLA
165.0,valid/CRESTED AUKLET/3.jpg,CRESTED AUKLET,valid,AETHIA CRISTATELLA
165.0,valid/CRESTED AUKLET/2.jpg,CRESTED AUKLET,valid,AETHIA CRISTATELLA
165.0,valid/CRESTED AUKLET/1.jpg,CRESTED AUKLET,valid,AETHIA CRISTATELLA
166.0,valid/CRESTED CARACARA/5.jpg,CRESTED CARACARA,valid,CARACARA CHERIWAY
166.0,valid/CRESTED CARACARA/1.jpg,CRESTED CARACARA,valid,CARACARA CHERIWAY
166.0,valid/CRESTED CARACARA/4.jpg,CRESTED CARACARA,valid,CARACARA CHERIWAY
166.0,valid/CRESTED CARACARA/2.jpg,CRESTED CARACARA,valid,CARACARA CHERIWAY
166.0,valid/CRESTED CARACARA/3.jpg,CRESTED CARACARA,valid,CARACARA CHERIWAY
167.0,valid/CRESTED COUA/5.jpg,CRESTED COUA,valid,COUA CRISTATA
167.0,valid/CRESTED COUA/4.jpg,CRESTED COUA,valid,COUA CRISTATA
167.0,valid/CRESTED COUA/3.jpg,CRESTED COUA,valid,COUA CRISTATA
167.0,valid/CRESTED COUA/2.jpg,CRESTED COUA,valid,COUA CRISTATA
167.0,valid/CRESTED COUA/1.jpg,CRESTED COUA,valid,COUA CRISTATA
168.0,valid/CRESTED FIREBACK/5.jpg,CRESTED FIREBACK,valid,LOPHURA IGNITA
168.0,valid/CRESTED FIREBACK/3.jpg,CRESTED FIREBACK,valid,LOPHURA IGNITA
168.0,valid/CRESTED FIREBACK/2.jpg,CRESTED FIREBACK,valid,LOPHURA IGNITA
168.0,valid/CRESTED FIREBACK/4.jpg,CRESTED FIREBACK,valid,LOPHURA IGNITA
168.0,valid/CRESTED FIREBACK/1.jpg,CRESTED FIREBACK,valid,LOPHURA IGNITA
169.0,valid/CRESTED KINGFISHER/3.jpg,CRESTED KINGFISHER,valid,MEGACERYLE LUGUBRIS
169.0,valid/CRESTED KINGFISHER/2.jpg,CRESTED KINGFISHER,valid,MEGACERYLE LUGUBRIS
169.0,valid/CRESTED KINGFISHER/1.jpg,CRESTED KINGFISHER,valid,MEGACERYLE LUGUBRIS
169.0,valid/CRESTED KINGFISHER/5.jpg,CRESTED KINGFISHER,valid,MEGACERYLE LUGUBRIS
169.0,valid/CRESTED KINGFISHER/4.jpg,CRESTED KINGFISHER,valid,MEGACERYLE LUGUBRIS
170.0,valid/CRESTED NUTHATCH/4.jpg,CRESTED NUTHATCH,valid,SITTA CAROLINENSIS
170.0,valid/CRESTED NUTHATCH/2.jpg,CRESTED NUTHATCH,valid,SITTA CAROLINENSIS
170.0,valid/CRESTED NUTHATCH/5.jpg,CRESTED NUTHATCH,valid,SITTA CAROLINENSIS
170.0,valid/CRESTED NUTHATCH/1.jpg,CRESTED NUTHATCH,valid,SITTA CAROLINENSIS
170.0,valid/CRESTED NUTHATCH/3.jpg,CRESTED NUTHATCH,valid,SITTA CAROLINENSIS
171.0,valid/CRESTED OROPENDOLA/5.jpg,CRESTED OROPENDOLA,valid,PSAROCOLIUS DECUMANUS
171.0,valid/CRESTED OROPENDOLA/4.jpg,CRESTED OROPENDOLA,valid,PSAROCOLIUS DECUMANUS
171.0,valid/CRESTED OROPENDOLA/3.jpg,CRESTED OROPENDOLA,valid,PSAROCOLIUS DECUMANUS
171.0,valid/CRESTED OROPENDOLA/2.jpg,CRESTED OROPENDOLA,valid,PSAROCOLIUS DECUMANUS
171.0,valid/CRESTED OROPENDOLA/1.jpg,CRESTED OROPENDOLA,valid,PSAROCOLIUS DECUMANUS
172.0,valid/CRESTED SERPENT EAGLE/5.jpg,CRESTED SERPENT EAGLE,valid,SPILORNIS CHEELA
172.0,valid/CRESTED SERPENT EAGLE/2.jpg,CRESTED SERPENT EAGLE,valid,SPILORNIS CHEELA
172.0,valid/CRESTED SERPENT EAGLE/3.jpg,CRESTED SERPENT EAGLE,valid,SPILORNIS CHEELA
172.0,valid/CRESTED SERPENT EAGLE/1.jpg,CRESTED SERPENT EAGLE,valid,SPILORNIS CHEELA
172.0,valid/CRESTED SERPENT EAGLE/4.jpg,CRESTED SERPENT EAGLE,valid,SPILORNIS CHEELA
173.0,valid/CRESTED SHRIKETIT/5.jpg,CRESTED SHRIKETIT,valid,FALCUNCULUS FRONTATUS
173.0,valid/CRESTED SHRIKETIT/4.jpg,CRESTED SHRIKETIT,valid,FALCUNCULUS FRONTATUS
173.0,valid/CRESTED SHRIKETIT/3.jpg,CRESTED SHRIKETIT,valid,FALCUNCULUS FRONTATUS
173.0,valid/CRESTED SHRIKETIT/2.jpg,CRESTED SHRIKETIT,valid,FALCUNCULUS FRONTATUS
173.0,valid/CRESTED SHRIKETIT/1.jpg,CRESTED SHRIKETIT,valid,FALCUNCULUS FRONTATUS
174.0,valid/CRESTED WOOD PARTRIDGE/3.jpg,CRESTED WOOD PARTRIDGE,valid,ROLLULUS ROULOUL
